customer_id,first_purchase_date,last_purchase_date,orders,total_units,monetary_value,primary_country,recency_days,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,rfm_segment
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1228,1579.51,USA,60,60,1579.51,3,1,4,314,Big Spenders
12609,2011-01-25 15:13:00,2011-09-22 16:34:00,3,648,1126.85,Germany,78,318,375.6166666666666,2,3,4,234,At Risk
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,5,1049,2099.54,Italy,23,126,419.908,4,4,5,445,Champions
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,846,1193.32,Italy,52,52,1193.32,3,1,4,314,Big Spenders
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,1,262,704.0400000000001,Germany,74,74,704.0400000000001,2,1,3,213,Hibernating
12613,2011-03-22 15:42:00,2011-10-13 14:59:00,5,1644,3344.38,Germany,57,262,668.876,3,4,5,345,Loyal Customers
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,1,76,315.6,Germany,278,278,315.6,1,1,2,112,Hibernating
12615,2011-06-24 13:35:00,2011-12-07 15:02:00,4,1376,2291.19,France,2,168,572.7975,5,4,5,545,Champions
12616,2011-02-15 14:17:00,2011-09-05 15:17:00,2,284,713.3,France,95,297,356.65,2,2,3,223,Hibernating
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,1,213,355.53,France,29,29,355.53,4,1,2,412,Promising
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,1,96,177.31,Italy,22,22,177.31,4,1,1,411,Promising
12619,2011-03-31 13:10:00,2011-11-23 14:52:00,9,3378,3641.24,Germany,16,253,404.5822222222222,4,5,5,455,Champions
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,3,1181,1339.41,France,15,205,446.47,4,3,4,434,Potential Loyalists
12621,2010-12-09 10:16:00,2011-12-08 11:25:00,20,7440,13689.67,Germany,2,366,684.4835,5,5,5,555,Champions
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,69,180.1,Germany,232,232,180.1,1,1,1,111,Hibernating
12623,2011-03-08 13:50:00,2011-03-08 13:50:00,1,191,305.1,Germany,276,276,305.1,1,1,2,112,Hibernating
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,2,355,641.13,France,106,178,320.565,2,2,3,223,Hibernating
12625,2011-01-24 13:27:00,2011-05-12 09:54:00,2,1612,2683.82,Germany,212,319,1341.91,1,2,5,125,Hibernating
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,9,3453,6620.48,Germany,23,327,735.6088888888888,4,5,5,455,Champions
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,7,2752,4478.53,Germany,11,140,639.79,5,5,5,555,Champions
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,448,786.46,Germany,4,65,262.15333333333336,5,3,3,533,Potential Loyalists
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,2,548,1270.88,Finland,10,44,635.44,5,2,4,524,Potential Loyalists
12631,2011-10-13 13:53:00,2011-10-13 13:53:00,1,236,640.5,Finland,57,57,640.5,3,1,3,313,Need Attention
12633,2011-02-25 08:44:00,2011-10-12 11:40:00,4,1162,2163.98,Germany,59,288,540.995,3,4,5,345,Loyal Customers
12635,2011-07-08 08:43:00,2011-09-11 11:04:00,2,1172,1689.18,Germany,90,155,844.59,2,2,4,224,Hibernating
12637,2011-01-20 10:47:00,2011-10-03 13:46:00,8,3002,6021.9,France,67,324,752.7375,3,5,5,355,Loyal Customers
12638,2011-11-06 13:11:00,2011-11-06 13:11:00,1,577,671.69,Sweden,33,33,671.69,3,1,3,313,Need Attention
12639,2011-04-15 12:48:00,2011-04-15 12:48:00,1,201,486.1,Sweden,239,239,486.1,1,1,2,112,Hibernating
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,311,1174.58,France,24,82,391.52666666666664,4,3,4,434,Potential Loyalists
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,72,185.9,Sweden,115,115,185.9,2,1,1,211,Hibernating
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,3,552,1013.26,Germany,25,108,337.75333333333333,4,3,4,434,Potential Loyalists
12643,2011-01-11 11:48:00,2011-08-03 12:56:00,6,1808,3344.64,France,128,333,557.4399999999999,2,5,5,255,At Risk
12644,2011-08-02 10:33:00,2011-08-02 10:33:00,1,325,477.91,Germany,130,130,477.91,2,1,2,212,Hibernating
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,4,1084,1775.18,Germany,34,316,443.795,3,4,4,344,Loyal Customers
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,897,1346.97,USA,5,49,673.485,5,2,4,524,Potential Loyalists
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,12,1431,3722.82,Germany,22,369,310.235,4,5,5,455,Champions
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,1,160,318.05,Germany,155,155,318.05,2,1,2,212,Hibernating
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,3,586,623.51,Germany,107,212,207.83666666666667,2,3,3,233,At Risk
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,254,314.44,France,3,3,314.44,5,1,2,512,New Customers
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,1,78,114.0,France,335,335,114.0,1,1,1,111,Hibernating
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,505,919.98,France,331,331,919.98,1,1,3,113,Hibernating
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,2,919,2209.85,Israel,149,297,1104.925,2,2,5,225,Hibernating
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,264,601.98,Germany,11,295,120.396,5,4,3,543,Loyal Customers
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,5,1723,4051.17,France,17,234,810.234,4,4,5,445,Champions
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1044,1643.18,France,11,79,410.795,5,4,4,544,Champions
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,320,686.05,Germany,19,19,686.05,4,1,3,413,Promising
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,105,91.68,France,30,30,91.68,4,1,1,411,Promising
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,127,245.1,France,11,11,245.1,5,1,1,511,New Customers
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,11,2058,3849.78,Germany,1,373,349.98,5,5,5,555,Champions
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,9,1203,4881.88,Finland,8,323,542.4311111111111,5,5,5,555,Champions
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,37,63.0,Germany,325,325,63.0,1,1,1,111,Hibernating
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,395,620.13,Finland,58,58,620.13,3,1,3,313,Need Attention
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,4,1634,3807.15,Germany,12,356,951.7875,5,4,5,545,Champions
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,1115,2744.0299999999997,France,151,257,914.6766666666666,2,3,5,235,At Risk
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,5,1397,2996.05,France,10,233,599.21,5,4,5,545,Champions
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,78,225.89999999999998,France,330,330,225.89999999999998,1,1,1,111,Hibernating
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,2,351,610.52,Germany,5,327,305.26,5,2,3,523,Potential Loyalists
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1133,1970.6,France,39,208,492.65,3,4,4,344,Loyal Customers
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,6,670,1331.39,Sweden,25,311,221.89833333333334,4,5,4,454,Champions
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,12,10923,17628.46,France,42,354,1469.0383333333332,3,5,5,355,Loyal Customers
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,554,1113.02,France,59,284,278.255,3,4,4,344,Loyal Customers
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,443,862.81,France,1,113,215.7025,5,4,3,543,Loyal Customers
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,22,7536,13787.54,France,15,368,626.7063636363637,4,5,5,455,Champions
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,31,5575,12288.22,France,4,371,396.3941935483871,5,5,5,555,Champions
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,15,4987,8476.57,France,4,366,565.1046666666666,5,5,5,555,Champions
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,1985,2283.63,France,8,213,326.23285714285714,5,5,5,555,Champions
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,1523,2863.08,France,28,94,477.18,4,5,5,455,Champions
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,107,89.14,France,372,372,89.14,1,1,1,111,Hibernating
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,3028,4873.8099999999995,Israel,114,114,4873.8099999999995,2,1,5,215,Hibernating
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,628,1247.61,France,26,128,623.805,4,2,4,424,Potential Loyalists
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,106,389.01,France,206,206,389.01,1,1,2,112,Hibernating
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,6,394,1035.8,France,28,357,172.63333333333333,4,5,4,454,Champions
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,4,255,855.91,Germany,127,319,213.9775,2,4,3,243,At Risk
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,2,509,869.67,France,70,183,434.835,3,2,3,323,Need Attention
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,4,220,582.1,France,7,210,145.525,5,4,3,543,Loyal Customers
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,508,957.59,Sweden,29,169,319.19666666666666,4,3,4,434,Potential Loyalists
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,2967,4939.99,France,8,215,1234.9975,5,4,5,545,Champions
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,2,678,797.71,Germany,80,242,398.855,2,2,3,223,Hibernating
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,53,219.0,Germany,20,20,219.0,4,1,1,411,Promising
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,164,283.55,Germany,71,71,283.55,3,1,2,312,Need Attention
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,1006,2340.84,Finland,7,170,292.605,5,5,5,555,Champions
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,9,3997,6868.29,Germany,15,357,763.1433333333333,4,5,5,455,Champions
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,256,603.42,France,292,292,603.42,1,1,3,113,Hibernating
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,10,1307,2712.91,Germany,30,369,271.291,4,5,5,455,Champions
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,15,3936,9736.52,Germany,15,367,649.1013333333334,4,5,5,455,Champions
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,851,1149.02,Germany,97,201,383.00666666666666,2,3,4,234,At Risk
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,13,1062,4396.13,Germany,29,371,338.1638461538462,4,5,5,455,Champions
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,508,848.55,Germany,1,1,848.55,5,1,3,513,New Customers
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,5,3069,4708.86,France,9,295,941.7719999999999,5,4,5,545,Champions
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,197,353.86,Sweden,106,106,353.86,2,1,2,212,Hibernating
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,708,1053.49,France,4,133,526.745,5,2,4,524,Potential Loyalists
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,2,506,1030.98,Greece,151,246,515.49,2,2,4,224,Hibernating
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,203,238.25,France,71,71,238.25,3,1,1,311,Need Attention
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,374,644.95,France,5,65,322.475,5,2,3,523,Potential Loyalists
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,25,4672,5781.73,Germany,3,369,231.26919999999998,5,5,5,555,Champions
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,6,1959,2656.13,France,32,355,442.68833333333333,4,5,5,455,Champions
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,566,997.63,France,85,151,249.4075,2,4,4,244,At Risk
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,434,725.07,France,4,65,145.014,5,4,3,543,Loyal Customers
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,4,445,1031.41,France,5,332,257.8525,5,4,4,544,Champions
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,1,164,427.8,Italy,371,371,427.8,1,1,2,112,Hibernating
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,7,3143,2609.1,France,28,357,372.7285714285714,4,5,5,455,Champions
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,7,2098,3980.7,France,11,320,568.6714285714286,5,5,5,555,Champions
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,4,419,836.33,France,71,332,209.0825,3,4,3,343,Loyal Customers
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,233,453.01,France,114,114,453.01,2,1,2,212,Hibernating
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,12,8437,18895.91,France,24,365,1574.6591666666666,4,5,5,455,Champions
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,111,236.26000000000002,France,180,180,236.26000000000002,1,1,1,111,Hibernating
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,137,383.95,USA,234,234,383.95,1,1,2,112,Hibernating
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,88,110.39999999999999,France,353,353,110.39999999999999,1,1,1,111,Hibernating
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,368,779.5699999999999,France,315,337,389.78499999999997,1,2,3,123,Hibernating
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,173,234.0,France,333,333,234.0,1,1,1,111,Hibernating
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,148,155.35,Germany,372,372,155.35,1,1,1,111,Hibernating
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,2,486,1013.04,United Arab Emirates,78,99,506.52,2,2,4,224,Hibernating
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,342,427.6,France,64,64,427.6,3,1,2,312,Need Attention
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,319,546.43,Unspecified,134,134,273.215,2,2,3,223,Hibernating
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,7,5241,21279.29,Singapore,52,318,3039.8985714285714,3,5,5,355,Loyal Customers
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,11,1275,4196.01,United Kingdom,2,369,381.4554545454546,5,5,5,555,Champions
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,209,25747,33719.73,United Kingdom,1,374,161.3384210526316,5,5,5,555,Champions
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,5,1471,4090.88,United Kingdom,4,213,818.176,5,4,5,545,Champions
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,137,275.88,Poland,129,129,275.88,2,1,2,212,Hibernating
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,2262,4366.78,Norway,81,81,4366.78,2,1,5,215,Hibernating
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,11421,21429.39,Japan,23,363,3571.565,4,5,5,455,Champions
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,6481,3010.74,Japan,236,309,1003.5799999999999,1,3,5,135,At Risk
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,2,1491,3811.95,Japan,281,366,1905.975,1,2,5,125,Hibernating
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,144,112.07999999999998,Japan,87,87,112.07999999999998,2,1,1,211,Hibernating
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,2402,7857.1,Portugal,16,211,604.3923076923077,4,5,5,455,Champions
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2135,2791.59,Portugal,117,277,1395.795,2,2,5,225,Hibernating
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,3,902,1531.44,Netherlands,52,276,510.48,3,3,4,334,Big Spenders
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1227,1898.52,Portugal,8,25,949.26,5,2,4,524,Potential Loyalists
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,316,494.08,Japan,138,369,247.04,2,2,3,223,Hibernating
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,386,1693.88,Lebanon,317,317,1693.88,1,1,4,114,Hibernating
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,7,3646,6989.63,Portugal,4,366,998.5185714285715,5,5,5,555,Champions
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,356,1143.6,Brazil,239,239,1143.6,1,1,4,114,Hibernating
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,743,1351.45,Japan,211,211,1351.45,1,1,4,114,Hibernating
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,556,892.47,Portugal,60,60,892.47,3,1,3,313,Need Attention
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,5,877,1386.04,Netherlands,17,311,277.20799999999997,4,4,4,444,Champions
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,6,825,822.23,Netherlands,20,312,137.03833333333333,4,5,3,453,Loyal Customers
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,8,2024,3981.36,Poland,38,371,497.67,3,5,5,355,Loyal Customers
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,671,826.74,Czech Republic,64,285,413.37,3,2,3,323,Need Attention
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,5,1086,2330.92,Portugal,5,358,466.184,5,4,5,545,Champions
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,624,2225.91,Portugal,2,75,370.98499999999996,5,5,5,555,Champions
12784,2011-11-24 12:53:00,2011-11-30 15:38:00,2,300,574.42,Portugal,9,15,287.21,5,2,3,523,Potential Loyalists
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,1,131,311.95,Portugal,364,364,311.95,1,1,2,112,Hibernating
12787,2011-05-31 09:36:00,2011-11-30 08:44:00,3,261,463.66,Netherlands,10,193,154.55333333333334,5,3,2,532,Potential Loyalists
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,1,4,91.85,Netherlands,65,65,91.85,3,1,1,311,Need Attention
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,166,324.92,Netherlands,192,192,324.92,1,1,2,112,Hibernating
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,1,97,192.60000000000002,Netherlands,374,374,192.60000000000002,1,1,1,111,Hibernating
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,217,400.53999999999996,Portugal,257,257,400.53999999999996,1,1,2,112,Hibernating
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,2,295,545.48,Portugal,335,371,272.74,1,2,3,123,Hibernating
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,592,860.41,Portugal,53,99,430.205,3,2,3,323,Need Attention
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,68,430.48,Portugal,19,19,430.48,4,1,2,412,Promising
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,1,118,254.03,Portugal,366,366,254.03,1,1,2,112,Hibernating
12798,2011-06-22 10:11:00,2011-11-29 15:52:00,3,5256,6977.04,Japan,10,171,2325.68,5,3,5,535,Potential Loyalists
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,314,427.58,Netherlands,187,187,427.58,1,1,2,112,Hibernating
12808,2010-12-06 10:27:00,2011-11-03 10:05:00,3,188,483.65000000000003,Portugal,37,369,161.21666666666667,3,3,2,332,Need Attention
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,220,489.31,Portugal,178,178,489.31,2,1,2,212,Hibernating
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,3,230,514.85,Portugal,261,284,171.61666666666667,1,3,3,133,At Risk
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,164,229.64000000000001,Japan,45,45,229.64000000000001,3,1,1,311,Need Attention
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,49,125.92,Poland,102,102,125.92,2,1,1,211,Hibernating
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,379,1063.46,Poland,148,198,531.73,2,2,4,224,Hibernating
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,128,572.2,Poland,96,176,286.1,2,2,3,223,Hibernating
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,53,166.04,Austria,281,281,166.04,1,1,1,111,Hibernating
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,929,1542.08,Austria,262,262,1542.08,1,1,4,114,Hibernating
12820,2011-01-17 12:34:00,2011-12-06 15:12:00,4,722,942.34,United Kingdom,3,327,235.585,5,4,4,544,Champions
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,1,70,92.72,United Kingdom,214,214,92.72,1,1,1,111,Hibernating
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2,550,948.88,United Kingdom,71,87,474.44,3,2,4,324,Big Spenders
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,5,230,1759.5,United Kingdom,75,297,351.9,2,4,4,244,At Risk
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,232,397.12,United Kingdom,60,60,397.12,3,1,2,312,Need Attention
12826,2010-12-09 15:21:00,2011-12-07 10:25:00,7,1058,1474.72,United Kingdom,3,365,210.67428571428573,5,5,4,554,Champions
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,3,197,430.15000000000003,United Kingdom,6,44,143.38333333333335,5,3,2,532,Potential Loyalists
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,6,494,1018.71,United Kingdom,3,130,169.785,5,5,4,554,Champions
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,2,376,293.0,United Kingdom,337,360,146.5,1,2,2,122,Hibernating
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,6,9848,6814.64,United Kingdom,38,172,1135.7733333333333,3,5,5,355,Loyal Customers
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,135,215.05,United Kingdom,262,262,215.05,1,1,1,111,Hibernating
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2,195,383.03,United Kingdom,32,98,191.515,4,2,2,422,Potential Loyalists
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,156,417.38,United Kingdom,145,145,417.38,2,1,2,212,Hibernating
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,110,312.38,United Kingdom,283,283,312.38,1,1,2,112,Hibernating
12836,2011-02-01 11:19:00,2011-10-11 15:10:00,4,1064,2612.86,United Kingdom,59,312,653.215,3,4,5,345,Loyal Customers
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,24,134.1,United Kingdom,173,173,134.1,2,1,1,211,Hibernating
12838,2010-12-01 11:57:00,2011-11-06 12:20:00,2,359,683.13,United Kingdom,34,374,341.565,3,2,3,323,Need Attention
12839,2010-12-07 15:48:00,2011-12-07 12:33:00,14,3807,5591.42,United Kingdom,3,367,399.38714285714286,5,5,5,555,Champions
12840,2011-04-27 12:21:00,2011-07-19 09:29:00,4,1511,2726.77,United Kingdom,144,227,681.6925,2,4,5,245,At Risk
12841,2010-12-03 10:43:00,2011-12-05 11:13:00,25,2757,4022.35,United Kingdom,5,372,160.894,5,5,5,555,Champions
12842,2011-02-04 12:36:00,2011-09-30 15:33:00,2,547,1118.99,United Kingdom,70,309,559.495,3,2,4,324,Big Spenders
12843,2011-03-20 14:38:00,2011-10-05 12:09:00,8,781,1702.26,United Kingdom,66,264,212.7825,3,5,4,354,Loyal Customers
12844,2011-08-01 13:11:00,2011-11-10 13:31:00,2,125,325.96000000000004,United Kingdom,29,130,162.98000000000002,4,2,2,422,Potential Loyalists
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,4,204,354.09,United Kingdom,267,290,88.5225,1,4,2,142,Promising
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,909,871.54,United Kingdom,22,22,871.54,4,1,3,413,Promising
12849,2011-03-16 12:26:00,2011-11-08 13:41:00,2,623,1050.8899999999999,United Kingdom,31,269,525.4449999999999,4,2,4,424,Potential Loyalists
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,1,109,135.18,United Kingdom,97,97,135.18,2,1,1,211,Hibernating
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,149,311.55,United Kingdom,295,295,311.55,1,1,2,112,Hibernating
12853,2011-01-28 10:28:00,2011-07-28 11:29:00,6,800,1957.1000000000001,United Kingdom,135,316,326.18333333333334,2,5,4,254,At Risk
12854,2011-01-25 13:35:00,2011-09-22 12:15:00,3,627,1324.5,United Kingdom,79,318,441.5,2,3,4,234,At Risk
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,1,30,38.1,United Kingdom,373,373,38.1,1,1,1,111,Hibernating
12856,2011-10-07 12:38:00,2011-12-02 10:52:00,6,1079,2179.93,United Kingdom,8,64,363.32166666666666,5,5,5,555,Champions
12857,2011-02-10 12:32:00,2011-05-13 10:20:00,2,343,1106.4,United Kingdom,211,303,553.2,1,2,4,124,Hibernating
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,1,188,521.2,United Kingdom,52,52,521.2,3,1,3,313,Need Attention
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,216,147.12,United Kingdom,138,138,147.12,2,1,1,211,Hibernating
12865,2011-08-08 10:11:00,2011-11-13 14:31:00,2,925,1568.23,Austria,26,124,784.115,4,2,4,424,Potential Loyalists
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,171,559.12,Belgium,283,283,559.12,1,1,3,113,Hibernating
