invoice_month_start,country,product_category,customer_order_type,revenue,orders,quantity,active_customers
2011-01-01,Sweden,Miscellaneous,Repeat,816.48,1,1344,1
2011-01-01,Sweden,Stationery & Crafts,New,80.4,1,24,1
2011-01-01,Sweden,Stationery & Crafts,Repeat,450.0,1,360,1
2011-01-01,Sweden,Storage & Organization,New,17.0,1,20,1
2011-01-01,Sweden,Storage & Organization,Repeat,1053.8,1,404,1
2011-01-01,Sweden,Toys & Kids,New,15.6,1,8,1
2011-01-01,Sweden,Toys & Kids,Repeat,100.8,1,240,1
2011-01-01,Switzerland,Accessories & Fashion,New,100.35,1,33,1
2011-01-01,Switzerland,Accessories & Fashion,Repeat,104.4,2,52,2
2011-01-01,Switzerland,Fees & Adjustments,Repeat,200.0,2,5,2
2011-01-01,Switzerland,Garden & Outdoor,New,25.5,1,2,1
2011-01-01,Switzerland,Holiday & Seasonal,New,59.7,1,42,1
2011-01-01,Switzerland,Holiday & Seasonal,Repeat,19.8,1,12,1
2011-01-01,Switzerland,Home Decor & Lighting,New,197.86,1,186,1
2011-01-01,Switzerland,Home Decor & Lighting,Repeat,180.9,2,62,2
2011-01-01,Switzerland,Kitchen & Dining,New,273.63,1,285,1
2011-01-01,Switzerland,Kitchen & Dining,Repeat,248.44,2,128,2
2011-01-01,Switzerland,Miscellaneous,New,312.99,1,349,1
2011-01-01,Switzerland,Miscellaneous,Repeat,70.26,1,72,1
2011-01-01,Switzerland,Party & Gift,New,44.760000000000005,1,36,1
2011-01-01,Switzerland,Party & Gift,Repeat,40.2,1,12,1
2011-01-01,Switzerland,Stationery & Crafts,New,398.16,1,477,1
2011-01-01,Switzerland,Stationery & Crafts,Repeat,61.2,2,120,2
2011-01-01,Switzerland,Storage & Organization,New,1465.28,1,884,1
2011-01-01,Switzerland,Storage & Organization,Repeat,376.44000000000005,2,172,2
2011-01-01,Switzerland,Toys & Kids,New,41.28,1,40,1
2011-01-01,Switzerland,Toys & Kids,Repeat,10.08,1,24,1
2011-01-01,United Kingdom,Accessories & Fashion,New,1125.2,58,1608,57
2011-01-01,United Kingdom,Accessories & Fashion,Repeat,1709.63,54,3194,43
2011-01-01,United Kingdom,Accessories & Fashion,Unknown,2656.68,41,895,0
2011-01-01,United Kingdom,Fees & Adjustments,New,72.55,7,8,7
2011-01-01,United Kingdom,Fees & Adjustments,Repeat,36.85,8,33,8
2011-01-01,United Kingdom,Fees & Adjustments,Unknown,14129.1,62,84,0
2011-01-01,United Kingdom,Garden & Outdoor,New,4024.26,116,1268,111
2011-01-01,United Kingdom,Garden & Outdoor,Repeat,4586.46,110,1954,91
2011-01-01,United Kingdom,Garden & Outdoor,Unknown,2163.29,47,691,0
2011-01-01,United Kingdom,Holiday & Seasonal,New,2159.52,82,1262,81
2011-01-01,United Kingdom,Holiday & Seasonal,Repeat,1615.27,81,1225,69
2011-01-01,United Kingdom,Holiday & Seasonal,Unknown,1875.52,53,1101,0
2011-01-01,United Kingdom,Home Decor & Lighting,New,69325.85,360,33335,331
2011-01-01,United Kingdom,Home Decor & Lighting,Repeat,79617.96,406,41481,267
2011-01-01,United Kingdom,Home Decor & Lighting,Unknown,28101.4,82,10332,0
2011-01-01,United Kingdom,Kitchen & Dining,New,102229.11000000002,296,85663,270
2011-01-01,United Kingdom,Kitchen & Dining,Repeat,34616.17,331,17182,233
2011-01-01,United Kingdom,Kitchen & Dining,Unknown,23182.21,77,5304,0
2011-01-01,United Kingdom,Miscellaneous,New,25146.65,285,14172,265
2011-01-01,United Kingdom,Miscellaneous,Repeat,22553.32,326,12737,224
2011-01-01,United Kingdom,Miscellaneous,Unknown,17273.97,78,6351,0
2011-01-01,United Kingdom,Party & Gift,New,2755.7599999999998,103,2558,102
2011-01-01,United Kingdom,Party & Gift,Repeat,3025.5099999999998,98,2733,86
2011-01-01,United Kingdom,Party & Gift,Unknown,2633.47,43,2534,0
2011-01-01,United Kingdom,Stationery & Crafts,New,8575.22,187,9517,173
2011-01-01,United Kingdom,Stationery & Crafts,Repeat,7999.78,195,10415,151
2011-01-01,United Kingdom,Stationery & Crafts,Unknown,4016.77,65,2872,0
2011-01-01,United Kingdom,Storage & Organization,New,24950.33,294,13416,270
2011-01-01,United Kingdom,Storage & Organization,Repeat,41289.55,335,21993,234
2011-01-01,United Kingdom,Storage & Organization,Unknown,22206.73,81,6995,0
2011-01-01,United Kingdom,Toys & Kids,New,2235.7,77,1097,74
2011-01-01,United Kingdom,Toys & Kids,Repeat,2539.41,88,1400,74
2011-01-01,United Kingdom,Toys & Kids,Unknown,860.78,49,307,0
2011-02-01,Australia,Home Decor & Lighting,Repeat,3585.52,5,2172,4
2011-02-01,Australia,Kitchen & Dining,Repeat,3674.3399999999997,3,2066,3
2011-02-01,Australia,Miscellaneous,Repeat,1321.06,2,1054,2
2011-02-01,Australia,Party & Gift,Repeat,103.68,1,144,1
2011-02-01,Australia,Stationery & Crafts,Repeat,939.72,1,1068,1
2011-02-01,Australia,Storage & Organization,Repeat,4547.5,5,2112,4
2011-02-01,Australia,Toys & Kids,Repeat,523.6,1,64,1
2011-02-01,Austria,Accessories & Fashion,New,7.56,1,36,1
2011-02-01,Austria,Fees & Adjustments,New,80.0,2,2,2
2011-02-01,Austria,Kitchen & Dining,New,17.700000000000003,1,6,1
2011-02-01,Austria,Stationery & Crafts,New,46.800000000000004,1,72,1
2011-02-01,Austria,Storage & Organization,New,366.3,2,226,2
2011-02-01,Belgium,Accessories & Fashion,New,23.4,1,12,1
2011-02-01,Belgium,Fees & Adjustments,New,150.0,5,10,4
2011-02-01,Belgium,Fees & Adjustments,Repeat,105.0,3,7,3
2011-02-01,Belgium,Garden & Outdoor,New,17.85,1,3,1
2011-02-01,Belgium,Garden & Outdoor,Repeat,23.4,1,12,1
2011-02-01,Belgium,Home Decor & Lighting,New,16.5,1,10,1
2011-02-01,Belgium,Home Decor & Lighting,Repeat,203.73,3,207,3
2011-02-01,Belgium,Kitchen & Dining,New,86.85,2,19,2
2011-02-01,Belgium,Kitchen & Dining,Repeat,237.8,3,140,3
2011-02-01,Belgium,Miscellaneous,New,393.85,4,99,3
2011-02-01,Belgium,Miscellaneous,Repeat,142.86,3,178,3
2011-02-01,Belgium,Stationery & Crafts,New,45.60000000000001,1,24,1
2011-02-01,Belgium,Stationery & Crafts,Repeat,40.8,1,48,1
2011-02-01,Belgium,Storage & Organization,New,352.8,2,180,2
2011-02-01,Belgium,Storage & Organization,Repeat,300.25,3,119,3
2011-02-01,Belgium,Toys & Kids,New,30.3,1,10,1
2011-02-01,Belgium,Toys & Kids,Repeat,10.08,1,24,1
2011-02-01,Channel Islands,Home Decor & Lighting,New,408.0,1,96,1
2011-02-01,Channel Islands,Kitchen & Dining,New,180.0,1,48,1
2011-02-01,Channel Islands,Miscellaneous,New,708.55,1,647,1
2011-02-01,Channel Islands,Stationery & Crafts,New,488.15999999999997,1,144,1
2011-02-01,Cyprus,Fees & Adjustments,New,335.69,2,2,2
2011-02-01,Cyprus,Garden & Outdoor,New,100.55,3,49,3
2011-02-01,Cyprus,Garden & Outdoor,Repeat,50.7,1,10,1
2011-02-01,Cyprus,Holiday & Seasonal,Repeat,19.8,1,12,1
2011-02-01,Cyprus,Home Decor & Lighting,New,1301.9,3,1362,3
2011-02-01,Cyprus,Home Decor & Lighting,Repeat,569.8,1,81,1
2011-02-01,Cyprus,Kitchen & Dining,New,233.84,3,68,3
2011-02-01,Cyprus,Kitchen & Dining,Repeat,212.4,1,80,1
2011-02-01,Cyprus,Miscellaneous,New,340.05,3,143,3
2011-02-01,Cyprus,Miscellaneous,Repeat,668.91,1,145,1
2011-02-01,Cyprus,Party & Gift,New,47.7,2,30,2
2011-02-01,Cyprus,Stationery & Crafts,New,120.60000000000001,1,60,1
2011-02-01,Cyprus,Stationery & Crafts,Repeat,20.7,1,37,1
2011-02-01,Cyprus,Storage & Organization,New,15.0,1,12,1
2011-02-01,Cyprus,Storage & Organization,Repeat,264.6,1,86,1
2011-02-01,Cyprus,Toys & Kids,Repeat,32.0,1,14,1
2011-02-01,Czech Republic,Garden & Outdoor,New,52.2,1,36,1
2011-02-01,Czech Republic,Holiday & Seasonal,New,39.6,1,24,1
2011-02-01,Czech Republic,Home Decor & Lighting,New,219.66,1,146,1
2011-02-01,Czech Republic,Party & Gift,New,27.2,1,32,1
2011-02-01,Czech Republic,Stationery & Crafts,New,35.4,1,36,1
2011-02-01,Czech Republic,Storage & Organization,New,175.20000000000002,1,72,1
2011-02-01,Denmark,Fees & Adjustments,New,36.0,1,2,1
2011-02-01,Denmark,Home Decor & Lighting,New,13.5,1,6,1
2011-02-01,Denmark,Miscellaneous,New,45.24,1,76,1
2011-02-01,Denmark,Stationery & Crafts,New,15.0,1,12,1
2011-02-01,Denmark,Storage & Organization,New,279.40000000000003,1,104,1
2011-02-01,Denmark,Toys & Kids,New,10.08,1,24,1
2011-02-01,EIRE,Accessories & Fashion,Repeat,85.7,3,54,2
2011-02-01,EIRE,Fees & Adjustments,Repeat,150.0,3,3,1
2011-02-01,EIRE,Fees & Adjustments,Unknown,15.0,1,1,0
2011-02-01,EIRE,Garden & Outdoor,Repeat,165.75,5,49,2
2011-02-01,EIRE,Garden & Outdoor,Unknown,186.87,2,37,0
2011-02-01,EIRE,Holiday & Seasonal,Repeat,206.25,3,91,2
2011-02-01,EIRE,Home Decor & Lighting,Repeat,3584.78,9,2168,2
2011-02-01,EIRE,Home Decor & Lighting,Unknown,637.98,3,315,0
2011-02-01,EIRE,Kitchen & Dining,Repeat,1911.3,8,874,2
2011-02-01,EIRE,Kitchen & Dining,Unknown,256.90000000000003,2,98,0
2011-02-01,EIRE,Miscellaneous,Repeat,1234.78,9,498,2
2011-02-01,EIRE,Miscellaneous,Unknown,364.48,4,218,0
2011-02-01,EIRE,Party & Gift,Repeat,79.4,2,52,2
2011-02-01,EIRE,Party & Gift,Unknown,40.56,1,24,0
2011-02-01,EIRE,Stationery & Crafts,Repeat,486.57000000000005,6,293,2
2011-02-01,EIRE,Stationery & Crafts,Unknown,61.95,2,33,0
2011-02-01,EIRE,Storage & Organization,Repeat,2165.39,6,849,2
2011-02-01,EIRE,Storage & Organization,Unknown,522.15,2,268,0
2011-02-01,EIRE,Toys & Kids,Repeat,56.6,2,34,1
2011-02-01,EIRE,Toys & Kids,Unknown,36.33,2,45,0
2011-02-01,Finland,Fees & Adjustments,New,40.0,1,1,1
2011-02-01,Finland,Kitchen & Dining,New,121.36,1,104,1
2011-02-01,Finland,Miscellaneous,New,30.6,1,12,1
2011-02-01,Finland,Storage & Organization,New,13.2,1,24,1
2011-02-01,France,Accessories & Fashion,New,53.10000000000001,2,18,2
2011-02-01,France,Accessories & Fashion,Repeat,89.25,2,15,2
2011-02-01,France,Fees & Adjustments,New,306.0,6,17,5
2011-02-01,France,Fees & Adjustments,Repeat,522.0,12,29,10
2011-02-01,France,Garden & Outdoor,New,170.0,1,16,1
2011-02-01,France,Garden & Outdoor,Repeat,303.45,3,51,2
2011-02-01,France,Holiday & Seasonal,New,20.4,1,24,1
2011-02-01,France,Holiday & Seasonal,Repeat,149.7,5,114,5
2011-02-01,France,Home Decor & Lighting,New,562.46,5,334,5
2011-02-01,France,Home Decor & Lighting,Repeat,768.01,11,584,9
2011-02-01,France,Kitchen & Dining,New,620.95,6,367,5
2011-02-01,France,Kitchen & Dining,Repeat,1066.26,13,605,10
2011-02-01,France,Miscellaneous,New,234.44,6,298,5
2011-02-01,France,Miscellaneous,Repeat,757.19,11,787,9
2011-02-01,France,Party & Gift,Repeat,64.0,2,80,2
2011-02-01,France,Stationery & Crafts,New,211.55999999999997,5,252,5
2011-02-01,France,Stationery & Crafts,Repeat,240.02,7,332,6
2011-02-01,France,Storage & Organization,New,596.35,6,281,6
2011-02-01,France,Storage & Organization,Repeat,1289.53,11,823,9
2011-02-01,France,Toys & Kids,New,261.88,3,158,3
2011-02-01,France,Toys & Kids,Repeat,229.41000000000003,5,155,5
2011-02-01,Germany,Accessories & Fashion,New,66.6,2,28,2
2011-02-01,Germany,Accessories & Fashion,Repeat,263.34,3,90,3
2011-02-01,Germany,Fees & Adjustments,New,126.0,2,7,2
2011-02-01,Germany,Fees & Adjustments,Repeat,630.0,13,35,11
2011-02-01,Germany,Garden & Outdoor,Repeat,230.14999999999998,4,37,4
2011-02-01,Germany,Holiday & Seasonal,New,20.1,1,18,1
2011-02-01,Germany,Holiday & Seasonal,Repeat,145.8,4,100,3
2011-02-01,Germany,Home Decor & Lighting,New,995.46,4,308,4
2011-02-01,Germany,Home Decor & Lighting,Repeat,1007.6,14,480,12
2011-02-01,Germany,Kitchen & Dining,New,624.5,4,146,4
2011-02-01,Germany,Kitchen & Dining,Repeat,805.55,10,273,9
2011-02-01,Germany,Miscellaneous,New,560.91,2,177,2
2011-02-01,Germany,Miscellaneous,Repeat,812.24,9,466,7
2011-02-01,Germany,Party & Gift,New,65.7,2,46,2
2011-02-01,Germany,Party & Gift,Repeat,333.8,3,308,3
2011-02-01,Germany,Stationery & Crafts,New,264.5,2,325,2
2011-02-01,Germany,Stationery & Crafts,Repeat,489.90000000000003,11,454,9
2011-02-01,Germany,Storage & Organization,New,1050.45,4,427,4
2011-02-01,Germany,Storage & Organization,Repeat,946.1500000000001,11,462,9
2011-02-01,Germany,Toys & Kids,Repeat,142.3,4,58,4
2011-02-01,Israel,Accessories & Fashion,New,46.8,1,24,1
2011-02-01,Israel,Home Decor & Lighting,New,192.1,1,34,1
2011-02-01,Israel,Kitchen & Dining,New,175.2,1,16,1
2011-02-01,Israel,Storage & Organization,New,320.0,1,176,1
2011-02-01,Israel,Toys & Kids,New,45.0,1,36,1
2011-02-01,Italy,Fees & Adjustments,Repeat,28.0,1,1,1
2011-02-01,Italy,Home Decor & Lighting,Repeat,15.6,1,8,1
2011-02-01,Italy,Storage & Organization,Repeat,145.2,1,70,1
2011-02-01,Italy,Toys & Kids,Repeat,67.2,1,32,1
2011-02-01,Japan,Accessories & Fashion,New,1.65,1,1,1
2011-02-01,Japan,Garden & Outdoor,New,3.75,1,1,1
2011-02-01,Japan,Holiday & Seasonal,New,2.1,1,2,1
2011-02-01,Japan,Holiday & Seasonal,Repeat,480.9,1,338,1
2011-02-01,Japan,Home Decor & Lighting,New,9.89,1,12,1
2011-02-01,Japan,Home Decor & Lighting,Repeat,337.0,1,296,1
2011-02-01,Japan,Kitchen & Dining,New,8.850000000000001,1,3,1
2011-02-01,Japan,Kitchen & Dining,Repeat,561.4200000000001,1,226,1
2011-02-01,Japan,Miscellaneous,New,10.51,1,13,1
2011-02-01,Japan,Miscellaneous,Repeat,582.48,1,378,1
2011-02-01,Japan,Stationery & Crafts,Repeat,696.84,1,516,1
2011-02-01,Japan,Storage & Organization,New,7.15,1,3,1
2011-02-01,Japan,Storage & Organization,Repeat,3076.6,1,1208,1
2011-02-01,Japan,Toys & Kids,New,1.67,1,2,1
2011-02-01,Netherlands,Accessories & Fashion,Repeat,103.68,1,144,1
2011-02-01,Netherlands,Fees & Adjustments,New,30.0,1,2,1
2011-02-01,Netherlands,Fees & Adjustments,Repeat,150.0,1,10,1
2011-02-01,Netherlands,Garden & Outdoor,Repeat,34.0,1,4,1
2011-02-01,Netherlands,Holiday & Seasonal,New,20.4,1,24,1
2011-02-01,Netherlands,Holiday & Seasonal,Repeat,339.36,1,368,1
2011-02-01,Netherlands,Home Decor & Lighting,New,67.75,1,13,1
2011-02-01,Netherlands,Home Decor & Lighting,Repeat,5683.16,4,3332,1
2011-02-01,Netherlands,Kitchen & Dining,New,13.2,1,8,1
2011-02-01,Netherlands,Kitchen & Dining,Repeat,4920.88,3,3088,1
2011-02-01,Netherlands,Miscellaneous,New,17.700000000000003,1,6,1
2011-02-01,Netherlands,Miscellaneous,Repeat,1855.3,4,1400,1
2011-02-01,Netherlands,Party & Gift,New,55.199999999999996,1,48,1
2011-02-01,Netherlands,Party & Gift,Repeat,626.88,3,624,1
2011-02-01,Netherlands,Stationery & Crafts,New,10.2,1,12,1
2011-02-01,Netherlands,Stationery & Crafts,Repeat,1717.04,4,2184,1
2011-02-01,Netherlands,Storage & Organization,Repeat,7083.08,4,4936,1
2011-02-01,Netherlands,Toys & Kids,Repeat,284.08,3,184,1
2011-02-01,Norway,Fees & Adjustments,New,40.0,1,1,1
2011-02-01,Norway,Home Decor & Lighting,New,101.80000000000001,2,44,2
2011-02-01,Norway,Kitchen & Dining,New,96.85,2,55,2
2011-02-01,Norway,Miscellaneous,New,299.25,2,135,2
2011-02-01,Norway,Storage & Organization,New,93.0,2,60,2
2011-02-01,Poland,Home Decor & Lighting,New,126.7,1,98,1
2011-02-01,Poland,Home Decor & Lighting,Repeat,256.7,1,64,1
2011-02-01,Poland,Kitchen & Dining,New,15.0,1,12,1
2011-02-01,Poland,Kitchen & Dining,Repeat,23.6,1,8,1
2011-02-01,Poland,Miscellaneous,New,50.400000000000006,1,48,1
2011-02-01,Poland,Miscellaneous,Repeat,25.4,1,4,1
2011-02-01,Poland,Stationery & Crafts,New,19.8,1,12,1
2011-02-01,Poland,Storage & Organization,New,39.95,1,17,1
2011-02-01,Poland,Storage & Organization,Repeat,31.5,1,22,1
2011-02-01,Poland,Toys & Kids,New,15.0,1,12,1
2011-02-01,Portugal,Fees & Adjustments,New,28.0,1,1,1
2011-02-01,Portugal,Fees & Adjustments,Repeat,168.0,1,6,1
2011-02-01,Portugal,Holiday & Seasonal,New,19.8,1,12,1
2011-02-01,Portugal,Home Decor & Lighting,New,36.0,1,20,1
2011-02-01,Portugal,Home Decor & Lighting,Repeat,294.48,1,175,1
2011-02-01,Portugal,Kitchen & Dining,Repeat,262.65000000000003,1,87,1
2011-02-01,Portugal,Miscellaneous,Repeat,96.72,1,88,1
2011-02-01,Portugal,Stationery & Crafts,New,17.700000000000003,1,6,1
2011-02-01,Portugal,Stationery & Crafts,Repeat,21.0,1,50,1
2011-02-01,Portugal,Storage & Organization,New,138.75,1,65,1
2011-02-01,Portugal,Storage & Organization,Repeat,130.8,1,48,1
2011-02-01,Saudi Arabia,Home Decor & Lighting,New,17.4,1,12,1
2011-02-01,Saudi Arabia,Kitchen & Dining,New,58.14000000000001,1,30,1
2011-02-01,Saudi Arabia,Miscellaneous,New,10.98,1,2,1
2011-02-01,Saudi Arabia,Storage & Organization,New,59.400000000000006,1,36,1
2011-02-01,Spain,Fees & Adjustments,New,364.0,3,13,3
2011-02-01,Spain,Fees & Adjustments,Repeat,28.0,1,1,1
2011-02-01,Spain,Garden & Outdoor,New,38.1,1,30,1
2011-02-01,Spain,Home Decor & Lighting,New,493.17,3,259,3
2011-02-01,Spain,Home Decor & Lighting,Repeat,78.6,1,86,1
2011-02-01,Spain,Kitchen & Dining,New,558.75,3,185,3
2011-02-01,Spain,Miscellaneous,New,134.35,3,69,3
2011-02-01,Spain,Party & Gift,New,50.1,2,30,2
2011-02-01,Spain,Party & Gift,Repeat,67.6,1,40,1
2011-02-01,Spain,Stationery & Crafts,New,15.6,1,24,1
2011-02-01,Spain,Stationery & Crafts,Repeat,10.08,1,24,1
2011-02-01,Spain,Storage & Organization,New,115.65,3,35,3
2011-02-01,Spain,Storage & Organization,Repeat,104.7,1,42,1
2011-02-01,Spain,Toys & Kids,New,55.800000000000004,2,32,2
2011-02-01,Sweden,Fees & Adjustments,New,40.0,1,1,1
2011-02-01,Sweden,Home Decor & Lighting,New,130.5,1,121,1
2011-02-01,Sweden,Kitchen & Dining,New,23.4,1,12,1
2011-02-01,Sweden,Miscellaneous,New,65.7,1,24,1
2011-02-01,Sweden,Stationery & Crafts,New,21.0,1,50,1
2011-02-01,Sweden,Storage & Organization,New,228.9,1,42,1
2011-02-01,Switzerland,Accessories & Fashion,New,64.92,2,100,2
2011-02-01,Switzerland,Fees & Adjustments,New,280.0,3,7,3
2011-02-01,Switzerland,Garden & Outdoor,New,34.8,2,24,2
2011-02-01,Switzerland,Holiday & Seasonal,New,126.60000000000001,3,72,3
2011-02-01,Switzerland,Home Decor & Lighting,New,893.39,4,403,3
2011-02-01,Switzerland,Kitchen & Dining,New,308.9,3,104,3
2011-02-01,Switzerland,Miscellaneous,New,242.31,3,97,3
2011-02-01,Switzerland,Party & Gift,New,68.4,2,48,2
2011-02-01,Switzerland,Stationery & Crafts,New,89.10000000000001,2,54,2
2011-02-01,Switzerland,Storage & Organization,New,512.0,3,188,3
2011-02-01,Switzerland,Toys & Kids,New,34.5,1,10,1
2011-02-01,United Arab Emirates,Home Decor & Lighting,New,530.64,1,260,1
2011-02-01,United Arab Emirates,Kitchen & Dining,New,59.400000000000006,1,12,1
2011-02-01,United Arab Emirates,Miscellaneous,New,203.8,1,188,1
2011-02-01,United Arab Emirates,Storage & Organization,New,95.4,1,36,1
2011-02-01,United Kingdom,Accessories & Fashion,New,1767.99,72,947,71
2011-02-01,United Kingdom,Accessories & Fashion,Repeat,1196.67,71,643,58
2011-02-01,United Kingdom,Accessories & Fashion,Unknown,652.85,32,213,0
2011-02-01,United Kingdom,Fees & Adjustments,New,90.05,6,73,6
2011-02-01,United Kingdom,Fees & Adjustments,Repeat,64.59,4,11,4
2011-02-01,United Kingdom,Fees & Adjustments,Unknown,10872.69,61,61,0
2011-02-01,United Kingdom,Garden & Outdoor,New,3745.88,113,1225,111
2011-02-01,United Kingdom,Garden & Outdoor,Repeat,5028.02,112,1441,95
2011-02-01,United Kingdom,Garden & Outdoor,Unknown,1213.03,43,233,0
2011-02-01,United Kingdom,Holiday & Seasonal,New,2900.37,93,1730,91
2011-02-01,United Kingdom,Holiday & Seasonal,Repeat,3101.25,105,2025,89
2011-02-01,United Kingdom,Holiday & Seasonal,Unknown,578.14,35,222,0
2011-02-01,United Kingdom,Home Decor & Lighting,New,47216.200000000004,332,30815,301
2011-02-01,United Kingdom,Home Decor & Lighting,Repeat,78648.26,451,38708,317
2011-02-01,United Kingdom,Home Decor & Lighting,Unknown,21452.94,81,5284,0
2011-02-01,United Kingdom,Kitchen & Dining,New,20731.57,260,9082,248
2011-02-01,United Kingdom,Kitchen & Dining,Repeat,36100.56,347,16922,253
2011-02-01,United Kingdom,Kitchen & Dining,Unknown,12622.84,76,2670,0
2011-02-01,United Kingdom,Miscellaneous,New,19486.57,257,15339,243
2011-02-01,United Kingdom,Miscellaneous,Repeat,26050.22,350,19155,257
2011-02-01,United Kingdom,Miscellaneous,Unknown,8071.46,76,2580,0
2011-02-01,United Kingdom,Party & Gift,New,2732.05,98,2189,93
2011-02-01,United Kingdom,Party & Gift,Repeat,3503.75,100,2560,80
2011-02-01,United Kingdom,Party & Gift,Unknown,589.5799999999999,35,235,0
2011-02-01,United Kingdom,Stationery & Crafts,New,8722.210000000001,186,8598,181
2011-02-01,United Kingdom,Stationery & Crafts,Repeat,12411.83,223,13048,178
2011-02-01,United Kingdom,Stationery & Crafts,Unknown,2033.81,62,1093,0
2011-02-01,United Kingdom,Storage & Organization,New,26699.14,281,17035,263
2011-02-01,United Kingdom,Storage & Organization,Repeat,50408.42,392,28719,273
2011-02-01,United Kingdom,Storage & Organization,Unknown,15703.51,77,4129,0
2011-02-01,United Kingdom,Toys & Kids,New,1967.27,73,1184,73
2011-02-01,United Kingdom,Toys & Kids,Repeat,3082.76,91,1926,77
2011-02-01,United Kingdom,Toys & Kids,Unknown,581.47,54,174,0
2011-03-01,Australia,Accessories & Fashion,New,17.700000000000003,1,6,1
2011-03-01,Australia,Holiday & Seasonal,Repeat,23.4,1,12,1
2011-03-01,Australia,Home Decor & Lighting,New,46.35,1,11,1
2011-03-01,Australia,Home Decor & Lighting,Repeat,1194.5,2,662,2
2011-03-01,Australia,Kitchen & Dining,Repeat,3219.2599999999998,2,2230,2
2011-03-01,Australia,Miscellaneous,New,137.3,1,26,1
2011-03-01,Australia,Miscellaneous,Repeat,2427.72,2,2500,2
2011-03-01,Australia,Stationery & Crafts,New,20.4,1,24,1
2011-03-01,Australia,Stationery & Crafts,Repeat,2836.78,2,2010,2
2011-03-01,Australia,Storage & Organization,New,64.5,1,10,1
2011-03-01,Australia,Storage & Organization,Repeat,6558.08,2,2636,2
2011-03-01,Australia,Toys & Kids,Repeat,678.0,1,312,1
2011-03-01,Austria,Fees & Adjustments,New,400.0,2,10,2
2011-03-01,Austria,Kitchen & Dining,New,282.0,2,96,2
2011-03-01,Austria,Miscellaneous,New,206.0,1,248,1
2011-03-01,Austria,Party & Gift,New,27.04,1,16,1
2011-03-01,Austria,Storage & Organization,New,689.4000000000001,2,324,2
2011-03-01,Austria,Toys & Kids,New,103.68,1,288,1
2011-03-01,Belgium,Accessories & Fashion,Repeat,17.85,1,3,1
2011-03-01,Belgium,Fees & Adjustments,New,165.0,4,11,4
2011-03-01,Belgium,Fees & Adjustments,Repeat,192.0,4,12,4
2011-03-01,Belgium,Garden & Outdoor,Repeat,9.95,1,1,1
2011-03-01,Belgium,Holiday & Seasonal,Repeat,9.9,1,6,1
2011-03-01,Belgium,Home Decor & Lighting,New,483.62,5,254,4
2011-03-01,Belgium,Home Decor & Lighting,Repeat,318.7,4,203,4
2011-03-01,Belgium,Kitchen & Dining,New,271.87,3,170,3
2011-03-01,Belgium,Kitchen & Dining,Repeat,322.12,2,112,2
2011-03-01,Belgium,Miscellaneous,New,127.44,4,104,4
2011-03-01,Belgium,Miscellaneous,Repeat,80.7,2,50,2
2011-03-01,Belgium,Party & Gift,New,101.7,1,6,1
